kper,kstp,time,k,i,j,AWq,weight,std
4,47,101.0,0,43,5,0,0.0,3.0
4,47,101.0,0,43,6,0,0.0,3.0
4,47,101.0,0,44,3,0,0.0,3.0
4,47,101.0,0,44,4,0,0.0,3.0
4,48,102.0,0,10,55,0,0.0,3.0
4,48,102.0,0,11,54,0,0.0,3.0
4,48,102.0,0,12,9,0,0.0,3.0
4,48,102.0,0,12,53,0,0.0,3.0
4,48,102.0,0,13,9,0,0.0,3.0
4,48,102.0,0,13,52,0,0.0,3.0
4,48,102.0,0,14,10,0,0.0,3.0
4,48,102.0,0,14,11,0,0.0,3.0
4,48,102.0,0,14,12,0,0.0,3.0
4,48,102.0,0,14,13,0,0.0,3.0
4,48,102.0,0,14,14,0,0.0,3.0
4,48,102.0,0,14,15,0,0.0,3.0
4,48,102.0,0,14,52,0,0.0,3.0
4,48,102.0,0,15,16,0,0.0,3.0
4,48,102.0,0,15,45,0,0.0,3.0
4,48,102.0,0,15,46,0,0.0,3.0
4,48,102.0,0,15,47,0,0.0,3.0
4,48,102.0,0,15,48,0,0.0,3.0
4,48,102.0,0,15,49,0,0.0,3.0
4,48,102.0,0,15,50,0,0.0,3.0
4,48,102.0,0,15,51,0,0.0,3.0
4,48,102.0,0,16,17,0,0.0,3.0
4,48,102.0,0,16,18,0,0.0,3.0
4,48,102.0,0,16,45,0,0.0,3.0
4,48,102.0,0,16,51,0,0.0,3.0
4,48,102.0,0,17,19,0,0.0,3.0
4,48,102.0,0,17,44,0,0.0,3.0
4,48,102.0,0,18,20,0,0.0,3.0
4,48,102.0,0,18,45,0,0.0,3.0
4,48,102.0,0,19,21,0,0.0,3.0
4,48,102.0,0,19,42,0,0.0,3.0
4,48,102.0,0,19,43,0,0.0,3.0
4,48,102.0,0,19,44,0,0.0,3.0
4,48,102.0,0,20,3,0,0.0,3.0
4,48,102.0,0,20,22,0,0.0,3.0
4,48,102.0,0,20,42,0,0.0,3.0
4,48,102.0,0,21,3,0,0.0,3.0
4,48,102.0,0,21,4,0,0.0,3.0
4,48,102.0,0,21,23,0,0.0,3.0
4,48,102.0,0,21,24,0,0.0,3.0
4,48,102.0,0,21,41,0,0.0,3.0
4,48,102.0,0,22,3,0,0.0,3.0
4,48,102.0,0,22,4,0,0.0,3.0
4,48,102.0,0,22,25,0,0.0,3.0
4,48,102.0,0,22,38,0,0.0,3.0
4,48,102.0,0,22,39,0,0.0,3.0
4,48,102.0,0,22,40,0,0.0,3.0
4,48,102.0,0,23,2,0,0.0,3.0
4,48,102.0,0,23,3,0,0.0,3.0
4,48,102.0,0,23,4,0,0.0,3.0
4,48,102.0,0,23,5,0,0.0,3.0
4,48,102.0,0,23,26,0,0.0,3.0
4,48,102.0,0,23,37,0,0.0,3.0
4,48,102.0,0,24,2,0,0.0,3.0
4,48,102.0,0,24,3,0,0.0,3.0
4,48,102.0,0,24,4,0,0.0,3.0
4,48,102.0,0,24,5,0,0.0,3.0
4,48,102.0,0,24,6,0,0.0,3.0
4,48,102.0,0,24,7,0,0.0,3.0
4,48,102.0,0,24,27,0,0.0,3.0
4,48,102.0,0,24,28,0,0.0,3.0
4,48,102.0,0,24,35,0,0.0,3.0
4,48,102.0,0,24,36,0,0.0,3.0
4,48,102.0,0,25,1,0,0.0,3.0
4,48,102.0,0,25,2,0,0.0,3.0
4,48,102.0,0,25,3,0,0.0,3.0
4,48,102.0,0,25,4,0,0.0,3.0
4,48,102.0,0,25,5,0,0.0,3.0
4,48,102.0,0,25,6,0,0.0,3.0
4,48,102.0,0,25,7,0,0.0,3.0
4,48,102.0,0,25,8,0,0.0,3.0
4,48,102.0,0,25,9,0,0.0,3.0
4,48,102.0,0,25,10,0,0.0,3.0
4,48,102.0,0,25,29,0,0.0,3.0
4,48,102.0,0,25,30,0,0.0,3.0
4,48,102.0,0,25,34,0,0.0,3.0
4,48,102.0,0,26,1,0,0.0,3.0
4,48,102.0,0,26,2,0,0.0,3.0
4,48,102.0,0,26,3,0,0.0,3.0
4,48,102.0,0,26,4,0,0.0,3.0
4,48,102.0,0,26,5,0,0.0,3.0
4,48,102.0,0,26,6,0,0.0,3.0
4,48,102.0,0,26,7,0,0.0,3.0
4,48,102.0,0,26,8,0,0.0,3.0
4,48,102.0,0,26,9,0,0.0,3.0
4,48,102.0,0,26,10,0,0.0,3.0
4,48,102.0,0,26,11,0,0.0,3.0
4,48,102.0,0,26,12,0,0.0,3.0
4,48,102.0,0,26,31,0,0.0,3.0
4,48,102.0,0,26,32,0,0.0,3.0
4,48,102.0,0,26,33,0,0.0,3.0
4,48,102.0,0,27,0,0,0.0,3.0
4,48,102.0,0,27,1,0,0.0,3.0
4,48,102.0,0,27,2,0,0.0,3.0
4,48,102.0,0,27,3,0,0.0,3.0
4,48,102.0,0,27,4,0,0.0,3.0
4,48,102.0,0,27,5,0,0.0,3.0
4,48,102.0,0,27,6,0,0.0,3.0
4,48,102.0,0,27,7,0,0.0,3.0
4,48,102.0,0,27,8,0,0.0,3.0
4,48,102.0,0,27,9,0,0.0,3.0
4,48,102.0,0,27,10,0,0.0,3.0
4,48,102.0,0,27,11,0,0.0,3.0
4,48,102.0,0,27,12,0,0.0,3.0
4,48,102.0,0,27,32,0,0.0,3.0
4,48,102.0,0,28,0,0,0.0,3.0
4,48,102.0,0,28,1,0,0.0,3.0
4,48,102.0,0,28,2,0,0.0,3.0
4,48,102.0,0,28,3,0,0.0,3.0
4,48,102.0,0,28,4,0,0.0,3.0
4,48,102.0,0,28,5,0,0.0,3.0
4,48,102.0,0,28,6,0,0.0,3.0
4,48,102.0,0,28,7,0,0.0,3.0
4,48,102.0,0,28,8,0,0.0,3.0
4,48,102.0,0,28,9,0,0.0,3.0
4,48,102.0,0,28,10,0,0.0,3.0
4,48,102.0,0,28,11,0,0.0,3.0
4,48,102.0,0,28,12,0,0.0,3.0
4,48,102.0,0,28,13,0,0.0,3.0
4,48,102.0,0,28,32,0,0.0,3.0
4,48,102.0,0,28,33,0,0.0,3.0
4,48,102.0,0,29,0,0,0.0,3.0
4,48,102.0,0,29,1,0,0.0,3.0
4,48,102.0,0,29,2,0,0.0,3.0
4,48,102.0,0,29,3,0,0.0,3.0
4,48,102.0,0,29,4,0,0.0,3.0
4,48,102.0,0,29,5,0,0.0,3.0
4,48,102.0,0,29,6,0,0.0,3.0
4,48,102.0,0,29,7,0,0.0,3.0
4,48,102.0,0,29,8,0,0.0,3.0
4,48,102.0,0,29,9,0,0.0,3.0
4,48,102.0,0,29,10,0,0.0,3.0
4,48,102.0,0,29,11,0,0.0,3.0
4,48,102.0,0,29,12,0,0.0,3.0
4,48,102.0,0,29,13,0,0.0,3.0
4,48,102.0,0,29,31,0,0.0,3.0
4,48,102.0,0,30,0,0,0.0,3.0
4,48,102.0,0,30,1,0,0.0,3.0
4,48,102.0,0,30,2,0,0.0,3.0
4,48,102.0,0,30,3,0,0.0,3.0
4,48,102.0,0,30,4,0,0.0,3.0
4,48,102.0,0,30,5,0,0.0,3.0
4,48,102.0,0,30,6,0,0.0,3.0
4,48,102.0,0,30,7,0,0.0,3.0
4,48,102.0,0,30,8,0,0.0,3.0
4,48,102.0,0,30,9,0,0.0,3.0
4,48,102.0,0,30,10,0,0.0,3.0
4,48,102.0,0,30,11,0,0.0,3.0
4,48,102.0,0,30,12,0,0.0,3.0
4,48,102.0,0,30,13,0,0.0,3.0
4,48,102.0,0,30,31,0,0.0,3.0
4,48,102.0,0,31,0,0,0.0,3.0
4,48,102.0,0,31,1,0,0.0,3.0
4,48,102.0,0,31,2,0,0.0,3.0
4,48,102.0,0,31,3,0,0.0,3.0
4,48,102.0,0,31,4,0,0.0,3.0
4,48,102.0,0,31,5,0,0.0,3.0
4,48,102.0,0,31,6,0,0.0,3.0
4,48,102.0,0,31,7,0,0.0,3.0
4,48,102.0,0,31,8,0,0.0,3.0
4,48,102.0,0,31,9,0,0.0,3.0
4,48,102.0,0,31,10,0,0.0,3.0
4,48,102.0,0,31,11,0,0.0,3.0
4,48,102.0,0,31,12,0,0.0,3.0
4,48,102.0,0,31,13,0,0.0,3.0
4,48,102.0,0,31,30,0,0.0,3.0
4,48,102.0,0,32,0,0,0.0,3.0
4,48,102.0,0,32,1,0,0.0,3.0
4,48,102.0,0,32,2,0,0.0,3.0
4,48,102.0,0,32,3,0,0.0,3.0
4,48,102.0,0,32,4,0,0.0,3.0
4,48,102.0,0,32,5,0,0.0,3.0
4,48,102.0,0,32,6,0,0.0,3.0
4,48,102.0,0,32,7,0,0.0,3.0
4,48,102.0,0,32,8,0,0.0,3.0
4,48,102.0,0,32,9,0,0.0,3.0
4,48,102.0,0,32,10,0,0.0,3.0
4,48,102.0,0,32,11,0,0.0,3.0
4,48,102.0,0,32,12,0,0.0,3.0
4,48,102.0,0,32,13,0,0.0,3.0
4,48,102.0,0,32,14,0,0.0,3.0
4,48,102.0,0,33,0,0,0.0,3.0
4,48,102.0,0,33,1,0,0.0,3.0
4,48,102.0,0,33,2,0,0.0,3.0
4,48,102.0,0,33,3,0,0.0,3.0
4,48,102.0,0,33,4,0,0.0,3.0
4,48,102.0,0,33,5,0,0.0,3.0
4,48,102.0,0,33,6,0,0.0,3.0
4,48,102.0,0,33,7,0,0.0,3.0
4,48,102.0,0,33,8,0,0.0,3.0
4,48,102.0,0,33,9,0,0.0,3.0
4,48,102.0,0,33,10,0,0.0,3.0
4,48,102.0,0,33,11,0,0.0,3.0
4,48,102.0,0,33,12,0,0.0,3.0
4,48,102.0,0,33,13,0,0.0,3.0
4,48,102.0,0,33,14,0,0.0,3.0
4,48,102.0,0,34,0,0,0.0,3.0
4,48,102.0,0,34,1,0,0.0,3.0
4,48,102.0,0,34,2,0,0.0,3.0
4,48,102.0,0,34,3,0,0.0,3.0
4,48,102.0,0,34,4,0,0.0,3.0
4,48,102.0,0,34,5,0,0.0,3.0
4,48,102.0,0,34,6,0,0.0,3.0
4,48,102.0,0,34,7,0,0.0,3.0
4,48,102.0,0,34,8,0,0.0,3.0
4,48,102.0,0,34,9,0,0.0,3.0
4,48,102.0,0,34,10,0,0.0,3.0
4,48,102.0,0,34,11,0,0.0,3.0
4,48,102.0,0,34,12,0,0.0,3.0
4,48,102.0,0,34,13,0,0.0,3.0
4,48,102.0,0,34,14,0,0.0,3.0
4,48,102.0,0,34,15,0,0.0,3.0
4,48,102.0,0,35,0,0,0.0,3.0
4,48,102.0,0,35,1,0,0.0,3.0
4,48,102.0,0,35,2,0,0.0,3.0
4,48,102.0,0,35,3,0,0.0,3.0
4,48,102.0,0,35,4,0,0.0,3.0
4,48,102.0,0,35,5,0,0.0,3.0
4,48,102.0,0,35,6,0,0.0,3.0
4,48,102.0,0,35,7,0,0.0,3.0
4,48,102.0,0,35,8,0,0.0,3.0
4,48,102.0,0,35,9,0,0.0,3.0
4,48,102.0,0,35,10,0,0.0,3.0
4,48,102.0,0,35,11,0,0.0,3.0
4,48,102.0,0,35,12,0,0.0,3.0
4,48,102.0,0,35,13,0,0.0,3.0
4,48,102.0,0,35,14,0,0.0,3.0
4,48,102.0,0,35,15,0,0.0,3.0
4,48,102.0,0,35,16,0,0.0,3.0
4,48,102.0,0,35,19,0,0.0,3.0
4,48,102.0,0,35,20,0,0.0,3.0
4,48,102.0,0,35,21,0,0.0,3.0
4,48,102.0,0,35,23,0,0.0,3.0
4,48,102.0,0,35,24,0,0.0,3.0
4,48,102.0,0,35,25,0,0.0,3.0
4,48,102.0,0,36,0,0,0.0,3.0
4,48,102.0,0,36,1,0,0.0,3.0
4,48,102.0,0,36,2,0,0.0,3.0
4,48,102.0,0,36,3,0,0.0,3.0
4,48,102.0,0,36,4,0,0.0,3.0
4,48,102.0,0,36,5,0,0.0,3.0
4,48,102.0,0,36,6,0,0.0,3.0
4,48,102.0,0,36,7,0,0.0,3.0
4,48,102.0,0,36,8,0,0.0,3.0
4,48,102.0,0,36,9,0,0.0,3.0
4,48,102.0,0,36,10,0,0.0,3.0
4,48,102.0,0,36,11,0,0.0,3.0
4,48,102.0,0,36,12,0,0.0,3.0
4,48,102.0,0,36,13,0,0.0,3.0
4,48,102.0,0,36,14,0,0.0,3.0
4,48,102.0,0,36,15,0,0.0,3.0
4,48,102.0,0,36,16,0,0.0,3.0
4,48,102.0,0,36,17,0,0.0,3.0
4,48,102.0,0,36,18,0,0.0,3.0
4,48,102.0,0,36,22,0,0.0,3.0
4,48,102.0,0,36,23,0,0.0,3.0
4,48,102.0,0,36,26,0,0.0,3.0
4,48,102.0,0,36,27,0,0.0,3.0
4,48,102.0,0,37,0,0,0.0,3.0
4,48,102.0,0,37,1,0,0.0,3.0
4,48,102.0,0,37,2,0,0.0,3.0
4,48,102.0,0,37,3,0,0.0,3.0
4,48,102.0,0,37,4,0,0.0,3.0
4,48,102.0,0,37,5,0,0.0,3.0
4,48,102.0,0,37,6,0,0.0,3.0
4,48,102.0,0,37,7,0,0.0,3.0
4,48,102.0,0,37,8,0,0.0,3.0
4,48,102.0,0,37,9,0,0.0,3.0
4,48,102.0,0,37,10,0,0.0,3.0
4,48,102.0,0,37,11,0,0.0,3.0
4,48,102.0,0,37,12,0,0.0,3.0
4,48,102.0,0,37,13,0,0.0,3.0
4,48,102.0,0,37,14,0,0.0,3.0
4,48,102.0,0,37,15,0,0.0,3.0
4,48,102.0,0,37,16,0,0.0,3.0
4,48,102.0,0,37,17,0,0.0,3.0
4,48,102.0,0,37,28,0,0.0,3.0
4,48,102.0,0,37,29,0,0.0,3.0
4,48,102.0,0,37,30,0,0.0,3.0
4,48,102.0,0,37,31,0,0.0,3.0
4,48,102.0,0,38,0,0,0.0,3.0
4,48,102.0,0,38,1,0,0.0,3.0
4,48,102.0,0,38,2,0,0.0,3.0
4,48,102.0,0,38,3,0,0.0,3.0
4,48,102.0,0,38,4,0,0.0,3.0
4,48,102.0,0,38,5,0,0.0,3.0
4,48,102.0,0,38,6,0,0.0,3.0
4,48,102.0,0,38,7,0,0.0,3.0
4,48,102.0,0,38,8,0,0.0,3.0
4,48,102.0,0,38,9,0,0.0,3.0
4,48,102.0,0,38,10,0,0.0,3.0
4,48,102.0,0,38,11,0,0.0,3.0
4,48,102.0,0,38,12,0,0.0,3.0
4,48,102.0,0,38,13,0,0.0,3.0
4,48,102.0,0,38,14,0,0.0,3.0
4,48,102.0,0,38,15,0,0.0,3.0
4,48,102.0,0,39,1,0,0.0,3.0
4,48,102.0,0,39,2,0,0.0,3.0
4,48,102.0,0,39,3,0,0.0,3.0
4,48,102.0,0,39,4,0,0.0,3.0
4,48,102.0,0,39,5,0,0.0,3.0
4,48,102.0,0,39,6,0,0.0,3.0
4,48,102.0,0,39,7,0,0.0,3.0
4,48,102.0,0,39,8,0,0.0,3.0
4,48,102.0,0,39,9,0,0.0,3.0
4,48,102.0,0,39,10,0,0.0,3.0
4,48,102.0,0,39,11,0,0.0,3.0
4,48,102.0,0,39,12,0,0.0,3.0
4,48,102.0,0,39,13,0,0.0,3.0
4,48,102.0,0,40,1,0,0.0,3.0
4,48,102.0,0,40,2,0,0.0,3.0
4,48,102.0,0,40,3,0,0.0,3.0
4,48,102.0,0,40,4,0,0.0,3.0
4,48,102.0,0,40,5,0,0.0,3.0
4,48,102.0,0,40,6,0,0.0,3.0
4,48,102.0,0,40,7,0,0.0,3.0
4,48,102.0,0,40,8,0,0.0,3.0
4,48,102.0,0,40,9,0,0.0,3.0
4,48,102.0,0,40,10,0,0.0,3.0
4,48,102.0,0,40,11,0,0.0,3.0
4,48,102.0,0,41,2,0,0.0,3.0
4,48,102.0,0,41,3,0,0.0,3.0
4,48,102.0,0,41,4,0,0.0,3.0
4,48,102.0,0,41,5,0,0.0,3.0
4,48,102.0,0,41,6,0,0.0,3.0
4,48,102.0,0,41,7,0,0.0,3.0
4,48,102.0,0,41,8,0,0.0,3.0
4,48,102.0,0,41,9,0,0.0,3.0
4,48,102.0,0,42,2,0,0.0,3.0
4,48,102.0,0,42,3,0,0.0,3.0
4,48,102.0,0,42,4,0,0.0,3.0
4,48,102.0,0,42,5,0,0.0,3.0
4,48,102.0,0,42,6,0,0.0,3.0
4,48,102.0,0,42,7,0,0.0,3.0
4,48,102.0,0,43,3,0,0.0,3.0
4,48,102.0,0,43,4,0,0.0,3.0
4,48,102.0,0,43,5,0,0.0,3.0
4,48,102.0,0,43,6,0,0.0,3.0
4,48,102.0,0,44,3,0,0.0,3.0
4,48,102.0,0,44,4,0,0.0,3.0
4,49,103.0,0,10,55,0,0.0,3.0
4,49,103.0,0,11,54,0,0.0,3.0
4,49,103.0,0,12,9,0,0.0,3.0
4,49,103.0,0,12,53,0,0.0,3.0
4,49,103.0,0,13,9,0,0.0,3.0
4,49,103.0,0,13,52,0,0.0,3.0
4,49,103.0,0,14,10,0,0.0,3.0
4,49,103.0,0,14,11,0,0.0,3.0
4,49,103.0,0,14,12,0,0.0,3.0
4,49,103.0,0,14,13,0,0.0,3.0
4,49,103.0,0,14,14,0,0.0,3.0
4,49,103.0,0,14,15,0,0.0,3.0
4,49,103.0,0,14,52,0,0.0,3.0
4,49,103.0,0,15,16,0,0.0,3.0
4,49,103.0,0,15,45,0,0.0,3.0
4,49,103.0,0,15,46,0,0.0,3.0
4,49,103.0,0,15,47,0,0.0,3.0
4,49,103.0,0,15,48,0,0.0,3.0
4,49,103.0,0,15,49,0,0.0,3.0
4,49,103.0,0,15,50,0,0.0,3.0
4,49,103.0,0,15,51,0,0.0,3.0
4,49,103.0,0,16,17,0,0.0,3.0
4,49,103.0,0,16,18,0,0.0,3.0
4,49,103.0,0,16,45,0,0.0,3.0
4,49,103.0,0,16,51,0,0.0,3.0
4,49,103.0,0,17,19,0,0.0,3.0
4,49,103.0,0,17,44,0,0.0,3.0
4,49,103.0,0,18,20,0,0.0,3.0
4,49,103.0,0,18,45,0,0.0,3.0
4,49,103.0,0,19,21,0,0.0,3.0
4,49,103.0,0,19,42,0,0.0,3.0
4,49,103.0,0,19,43,0,0.0,3.0
4,49,103.0,0,19,44,0,0.0,3.0
4,49,103.0,0,20,3,0,0.0,3.0
4,49,103.0,0,20,22,0,0.0,3.0
4,49,103.0,0,20,42,0,0.0,3.0
4,49,103.0,0,21,3,0,0.0,3.0
4,49,103.0,0,21,4,0,0.0,3.0
4,49,103.0,0,21,23,0,0.0,3.0
4,49,103.0,0,21,24,0,0.0,3.0
4,49,103.0,0,21,41,0,0.0,3.0
4,49,103.0,0,22,3,0,0.0,3.0
4,49,103.0,0,22,4,0,0.0,3.0
4,49,103.0,0,22,25,0,0.0,3.0
4,49,103.0,0,22,38,0,0.0,3.0
4,49,103.0,0,22,39,0,0.0,3.0
4,49,103.0,0,22,40,0,0.0,3.0
4,49,103.0,0,23,2,0,0.0,3.0
4,49,103.0,0,23,3,0,0.0,3.0
4,49,103.0,0,23,4,0,0.0,3.0
4,49,103.0,0,23,5,0,0.0,3.0
4,49,103.0,0,23,26,0,0.0,3.0
4,49,103.0,0,23,37,0,0.0,3.0
4,49,103.0,0,24,2,0,0.0,3.0
4,49,103.0,0,24,3,0,0.0,3.0
4,49,103.0,0,24,4,0,0.0,3.0
4,49,103.0,0,24,5,0,0.0,3.0
4,49,103.0,0,24,6,0,0.0,3.0
4,49,103.0,0,24,7,0,0.0,3.0
4,49,103.0,0,24,27,0,0.0,3.0
4,49,103.0,0,24,28,0,0.0,3.0
4,49,103.0,0,24,35,0,0.0,3.0
4,49,103.0,0,24,36,0,0.0,3.0
4,49,103.0,0,25,1,0,0.0,3.0
4,49,103.0,0,25,2,0,0.0,3.0
4,49,103.0,0,25,3,0,0.0,3.0
4,49,103.0,0,25,4,0,0.0,3.0
4,49,103.0,0,25,5,0,0.0,3.0
4,49,103.0,0,25,6,0,0.0,3.0
4,49,103.0,0,25,7,0,0.0,3.0
4,49,103.0,0,25,8,0,0.0,3.0
4,49,103.0,0,25,9,0,0.0,3.0
4,49,103.0,0,25,10,0,0.0,3.0
4,49,103.0,0,25,29,0,0.0,3.0
4,49,103.0,0,25,30,0,0.0,3.0
4,49,103.0,0,25,34,0,0.0,3.0
4,49,103.0,0,26,1,0,0.0,3.0
4,49,103.0,0,26,2,0,0.0,3.0
4,49,103.0,0,26,3,0,0.0,3.0
4,49,103.0,0,26,4,0,0.0,3.0
4,49,103.0,0,26,5,0,0.0,3.0
4,49,103.0,0,26,6,0,0.0,3.0
4,49,103.0,0,26,7,0,0.0,3.0
4,49,103.0,0,26,8,0,0.0,3.0
4,49,103.0,0,26,9,0,0.0,3.0
4,49,103.0,0,26,10,0,0.0,3.0
4,49,103.0,0,26,11,0,0.0,3.0
4,49,103.0,0,26,12,0,0.0,3.0
4,49,103.0,0,26,31,0,0.0,3.0
4,49,103.0,0,26,32,0,0.0,3.0
4,49,103.0,0,26,33,0,0.0,3.0
4,49,103.0,0,27,0,0,0.0,3.0
4,49,103.0,0,27,1,0,0.0,3.0
4,49,103.0,0,27,2,0,0.0,3.0
4,49,103.0,0,27,3,0,0.0,3.0
4,49,103.0,0,27,4,0,0.0,3.0
4,49,103.0,0,27,5,0,0.0,3.0
4,49,103.0,0,27,6,0,0.0,3.0
4,49,103.0,0,27,7,0,0.0,3.0
4,49,103.0,0,27,8,0,0.0,3.0
4,49,103.0,0,27,9,0,0.0,3.0
4,49,103.0,0,27,10,0,0.0,3.0
4,49,103.0,0,27,11,0,0.0,3.0
4,49,103.0,0,27,12,0,0.0,3.0
4,49,103.0,0,27,32,0,0.0,3.0
4,49,103.0,0,28,0,0,0.0,3.0
4,49,103.0,0,28,1,0,0.0,3.0
4,49,103.0,0,28,2,0,0.0,3.0
4,49,103.0,0,28,3,0,0.0,3.0
4,49,103.0,0,28,4,0,0.0,3.0
4,49,103.0,0,28,5,0,0.0,3.0
4,49,103.0,0,28,6,0,0.0,3.0
4,49,103.0,0,28,7,0,0.0,3.0
4,49,103.0,0,28,8,0,0.0,3.0
4,49,103.0,0,28,9,0,0.0,3.0
4,49,103.0,0,28,10,0,0.0,3.0
4,49,103.0,0,28,11,0,0.0,3.0
4,49,103.0,0,28,12,0,0.0,3.0
4,49,103.0,0,28,13,0,0.0,3.0
4,49,103.0,0,28,32,0,0.0,3.0
4,49,103.0,0,28,33,0,0.0,3.0
4,49,103.0,0,29,0,0,0.0,3.0
4,49,103.0,0,29,1,0,0.0,3.0
4,49,103.0,0,29,2,0,0.0,3.0
4,49,103.0,0,29,3,0,0.0,3.0
4,49,103.0,0,29,4,0,0.0,3.0
4,49,103.0,0,29,5,0,0.0,3.0
4,49,103.0,0,29,6,0,0.0,3.0
4,49,103.0,0,29,7,0,0.0,3.0
4,49,103.0,0,29,8,0,0.0,3.0
4,49,103.0,0,29,9,0,0.0,3.0
4,49,103.0,0,29,10,0,0.0,3.0
4,49,103.0,0,29,11,0,0.0,3.0
4,49,103.0,0,29,12,0,0.0,3.0
4,49,103.0,0,29,13,0,0.0,3.0
4,49,103.0,0,29,31,0,0.0,3.0
4,49,103.0,0,30,0,0,0.0,3.0
4,49,103.0,0,30,1,0,0.0,3.0
4,49,103.0,0,30,2,0,0.0,3.0
4,49,103.0,0,30,3,0,0.0,3.0
4,49,103.0,0,30,4,0,0.0,3.0
4,49,103.0,0,30,5,0,0.0,3.0
4,49,103.0,0,30,6,0,0.0,3.0
4,49,103.0,0,30,7,0,0.0,3.0
4,49,103.0,0,30,8,0,0.0,3.0
4,49,103.0,0,30,9,0,0.0,3.0
4,49,103.0,0,30,10,0,0.0,3.0
4,49,103.0,0,30,11,0,0.0,3.0
4,49,103.0,0,30,12,0,0.0,3.0
4,49,103.0,0,30,13,0,0.0,3.0
4,49,103.0,0,30,31,0,0.0,3.0
4,49,103.0,0,31,0,0,0.0,3.0
4,49,103.0,0,31,1,0,0.0,3.0
4,49,103.0,0,31,2,0,0.0,3.0
4,49,103.0,0,31,3,0,0.0,3.0
4,49,103.0,0,31,4,0,0.0,3.0
4,49,103.0,0,31,5,0,0.0,3.0
4,49,103.0,0,31,6,0,0.0,3.0
4,49,103.0,0,31,7,0,0.0,3.0
4,49,103.0,0,31,8,0,0.0,3.0
4,49,103.0,0,31,9,0,0.0,3.0
4,49,103.0,0,31,10,0,0.0,3.0
4,49,103.0,0,31,11,0,0.0,3.0
4,49,103.0,0,31,12,0,0.0,3.0
4,49,103.0,0,31,13,0,0.0,3.0
4,49,103.0,0,31,30,0,0.0,3.0
4,49,103.0,0,32,0,0,0.0,3.0
4,49,103.0,0,32,1,0,0.0,3.0
4,49,103.0,0,32,2,0,0.0,3.0
4,49,103.0,0,32,3,0,0.0,3.0
4,49,103.0,0,32,4,0,0.0,3.0
4,49,103.0,0,32,5,0,0.0,3.0
4,49,103.0,0,32,6,0,0.0,3.0
4,49,103.0,0,32,7,0,0.0,3.0
4,49,103.0,0,32,8,0,0.0,3.0
4,49,103.0,0,32,9,0,0.0,3.0
4,49,103.0,0,32,10,0,0.0,3.0
4,49,103.0,0,32,11,0,0.0,3.0
4,49,103.0,0,32,12,0,0.0,3.0
4,49,103.0,0,32,13,0,0.0,3.0
4,49,103.0,0,32,14,0,0.0,3.0
4,49,103.0,0,33,0,0,0.0,3.0
4,49,103.0,0,33,1,0,0.0,3.0
4,49,103.0,0,33,2,0,0.0,3.0
4,49,103.0,0,33,3,0,0.0,3.0
4,49,103.0,0,33,4,0,0.0,3.0
4,49,103.0,0,33,5,0,0.0,3.0
4,49,103.0,0,33,6,0,0.0,3.0
4,49,103.0,0,33,7,0,0.0,3.0
4,49,103.0,0,33,8,0,0.0,3.0
4,49,103.0,0,33,9,0,0.0,3.0
4,49,103.0,0,33,10,0,0.0,3.0
4,49,103.0,0,33,11,0,0.0,3.0
4,49,103.0,0,33,12,0,0.0,3.0
4,49,103.0,0,33,13,0,0.0,3.0
4,49,103.0,0,33,14,0,0.0,3.0
4,49,103.0,0,34,0,0,0.0,3.0
4,49,103.0,0,34,1,0,0.0,3.0
4,49,103.0,0,34,2,0,0.0,3.0
4,49,103.0,0,34,3,0,0.0,3.0
4,49,103.0,0,34,4,0,0.0,3.0
4,49,103.0,0,34,5,0,0.0,3.0
4,49,103.0,0,34,6,0,0.0,3.0
4,49,103.0,0,34,7,0,0.0,3.0
4,49,103.0,0,34,8,0,0.0,3.0
4,49,103.0,0,34,9,0,0.0,3.0
4,49,103.0,0,34,10,0,0.0,3.0
4,49,103.0,0,34,11,0,0.0,3.0
4,49,103.0,0,34,12,0,0.0,3.0
4,49,103.0,0,34,13,0,0.0,3.0
4,49,103.0,0,34,14,0,0.0,3.0
4,49,103.0,0,34,15,0,0.0,3.0
4,49,103.0,0,35,0,0,0.0,3.0
4,49,103.0,0,35,1,0,0.0,3.0
4,49,103.0,0,35,2,0,0.0,3.0
4,49,103.0,0,35,3,0,0.0,3.0
4,49,103.0,0,35,4,0,0.0,3.0
4,49,103.0,0,35,5,0,0.0,3.0
4,49,103.0,0,35,6,0,0.0,3.0
4,49,103.0,0,35,7,0,0.0,3.0
4,49,103.0,0,35,8,0,0.0,3.0
4,49,103.0,0,35,9,0,0.0,3.0
4,49,103.0,0,35,10,0,0.0,3.0
4,49,103.0,0,35,11,0,0.0,3.0
4,49,103.0,0,35,12,0,0.0,3.0
4,49,103.0,0,35,13,0,0.0,3.0
4,49,103.0,0,35,14,0,0.0,3.0
4,49,103.0,0,35,15,0,0.0,3.0
4,49,103.0,0,35,16,0,0.0,3.0
4,49,103.0,0,35,19,0,0.0,3.0
4,49,103.0,0,35,20,0,0.0,3.0
4,49,103.0,0,35,21,0,0.0,3.0
4,49,103.0,0,35,23,0,0.0,3.0
4,49,103.0,0,35,24,0,0.0,3.0
4,49,103.0,0,35,25,0,0.0,3.0
4,49,103.0,0,36,0,0,0.0,3.0
4,49,103.0,0,36,1,0,0.0,3.0
4,49,103.0,0,36,2,0,0.0,3.0
